,,,,,,Fuel Consumption and CO2 Emissions,,,,,,,,"Other Type Approval Emissions Data                                        (read ""How to use the list""                                                     before comparing models).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Metric l/100km,,,Imperial mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manufacturer/Model,Model,Description,Trans-mission,Engine Capacity cc,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Comb-ined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Comb-ined,CO2 g/km,Fuel Cost   of driving 12000 Miles (£'s),Noise Level dB(A) (moving),Emissions CO    (g/km),Emissions HC    (g/km),Emissions  NOx        (g/km),Emissions    HC+NOx          (g/km),Emissions        Particles              (g/km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDI,"A3 (S,SE, Sport,quattro) ",2.0 T FSI quattro (200 PS),QM6,1984,Petrol,12.5,7.0,9.0,22.6,40.4,31.4,216,,75.0,0.215,0.041,0.018,,
AUDI,"A3 (S,SE, Sport,quattro) ",2.0 TDI quattro (140 PS),QM6,1968,Diesel,7.8,5.0,6.0,36.2,56.5,47.1,161,,75.0,0.139,,0.224,0.258,0.018
AUDI,"A3 (S,SE, Sport,quattro) ",3.2 V6 quattro (250 PS),QM6,3189,Petrol,14.9,8.3,10.7,19.0,34.0,26.4,257,,74.0,0.040,0.025,,,
AUDI,"A3 (S,SE, Sport,quattro) ",3.2 V6 quattro (250 PS) DSG ,QD6,3189,Petrol,14.0,7.7,10.0,20.2,36.7,28.2,240,,72.0,0.413,0.047,0.047,,
AUDI,A3 Sportback,1.6 MPI Tiptronic (102 PS),A6,1595,Petrol,11.5,6.0,8.0,24.6,47.1,35.3,192,,72.0,0.434,0.060,0.035,,
AUDI,A3 Sportback,1.6 FSI (115 PS),M6,1598,Petrol,9.0,5.5,6.8,31.4,51.4,41.5,163,,73.0,0.066,0.025,0.046,,
AUDI,A3 Sportback,1.6 MPI (102 PS)  ,M5,1595,Petrol,9.8,5.7,7.2,28.8,49.6,39.2,173,,70.0,0.644,0.060,0.030,,
AUDI,A3 Sportback,1.9 TDI (105 PS),M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,,71.0,0.041,,0.191,0.203,0.021
AUDI,A3 Sportback,2.0 T FSI (200 PS) DSG,D6,1984,Petrol,10.8,6.2,7.9,26.2,45.6,35.8,190,,74.0,0.335,0.065,0.011,,
AUDI,A3 Sportback,2.0 TDI (140 PS),M6,1968,Diesel,7.4,4.8,5.7,38.2,58.9,49.6,153,,75.0,0.103,,0.239,0.261,0.016
AUDI,A3 Sportback,2.0 TDI (140 PS) DSG,D6,1968,Diesel,7.7,5.0,5.9,36.7,56.5,47.9,159,,73.0,0.196,,0.184,0.215,0.020
AUDI,A3 Sportback,2.0 FSI (150 PS),M6,1984,Petrol,10.5,5.9,7.6,26.9,47.9,37.2,182,,71.0,0.222,0.070,0.038,,
