Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
FIAT, Punto Range,D,M5,1910,Diesel,7.2,4.8,5.7,39.2,58.9,49.6,150,451,II,72.5,0.175,0.447,0.000,0.000,0.028
FIAT, Punto Range,JTD,M5,1910,Diesel,6.6,4.0,4.9,42.8,70.6,57.6,130,388,II,72.0,0.347,0.583,0.000,0.000,0.071
FIAT,Bravo Range,80 16v,M5,1242,Petrol,9.4,5.3,6.8,30.1,53.3,41.5,162,526,II,71.5,0.629,0.210,0.000,0.000,0.000
FIAT,Bravo Range,100 16v,M5,1581,Petrol,10.6,6.0,7.7,26.6,47.1,36.7,183,595,II,72.0,0.306,0.248,0.000,0.000,0.000
FIAT,Bravo Range,115 16v,M5,1747,Petrol,11.3,6.5,8.3,25.0,43.5,34.0,197,642,II,73.5,0.613,0.338,0.000,0.000,0.000
FIAT,Bravo Range,155 20v,M5,1998,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,222,725,II,74.0,0.664,0.283,0.000,0.000,0.000
FIAT,Bravo Range,TD 75,M5,1910,Diesel,8.5,5.1,6.3,33.2,55.4,44.8,168,499,II,72.5,0.407,0.658,0.000,0.000,0.069
FIAT,Bravo Range,JTD 105,M5,1910,Diesel,7.2,4.4,5.4,39.2,64.2,52.3,143,428,II,73.0,0.692,0.555,0.000,0.000,0.063
FIAT,Brava Range,80 16v,M5,1242,Petrol,9.5,5.4,6.9,29.7,52.3,40.9,164,534,II,71.5,0.629,0.210,0.000,0.000,0.000
FIAT,Brava Range,100 16v,M5,1581,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,186,603,II,72.0,0.306,0.248,0.000,0.000,0.000
FIAT,Brava Range,100 16v,A4,1581,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,218,711,II,72.0,1.281,0.116,0.000,0.000,0.000
FIAT,Brava Range,115 16v,M5,1747,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,199,649,II,73.5,0.613,0.338,0.000,0.000,0.000
FIAT,Brava Range,TD 75,M5,1910,Diesel,8.6,5.2,6.4,32.8,54.3,44.1,171,507,II,72.5,0.407,0.658,0.000,0.000,0.069
FIAT,Brava Range,JTD 105,M5,1910,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,435,II,73.0,0.692,0.555,0.000,0.000,0.063
FIAT,Marea Saloon Range,100 16v,M5,1581,Petrol,11.3,6.6,8.3,25.0,42.8,34.0,197,642,II,73.0,1.010,0.372,0.000,0.000,0.000
FIAT,Marea Saloon Range,100 16v,A4,1581,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,219,711,II,71.0,0.374,0.286,0.000,0.000,0.000
FIAT,Marea Saloon Range,115 16v,M5,1747,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,199,649,II,72.0,0.841,0.306,0.000,0.000,0.000
FIAT,Marea Saloon Range,155 20v,M5,1998,Petrol,14.2,7.3,9.8,19.9,38.7,28.8,234,758,II,73.5,1.036,0.384,0.000,0.000,0.000
FIAT,Marea Saloon Range,TD 75,M5,1910,Diesel,8.5,5.1,6.4,33.2,55.4,44.1,169,507,II,71.5,0.347,0.583,0.000,0.000,0.071
FIAT,Marea Saloon Range,JTD 105,M5,1910,Diesel,7.4,4.6,5.6,38.2,61.4,50.4,149,444,II,74.0,0.753,0.528,0.000,0.000,0.059
FIAT,Marea Saloon Range,JTD 130,M5,2387,Diesel,9.0,5.3,6.7,31.4,53.3,42.2,177,530,II,75.0,0.910,0.659,0.000,0.000,0.071
FIAT,Marea Weekend Range,100 16v,M5,1581,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,200,649,II,73.0,1.189,0.150,0.000,0.000,0.000
FIAT,Marea Weekend Range,100 16v,A4,1581,Petrol,13.1,7.2,9.3,21.6,39.2,30.4,222,718,II,71.0,0.374,0.286,0.000,0.000,0.000
FIAT,Marea Weekend Range,115 16v,M5,1747,Petrol,11.8,6.8,8.6,23.9,41.5,32.8,205,665,II,72.0,0.657,0.404,0.000,0.000,0.000
FIAT,Marea Weekend Range,155 20v,M5,1998,Petrol,14.3,7.4,9.9,19.8,38.2,28.5,237,766,II,73.5,1.036,0.384,0.000,0.000,0.000
FIAT,Marea Weekend Range,TD 75,M5,1910,Diesel,8.7,5.3,6.5,32.5,53.3,43.5,173,514,II,71.5,0.347,0.583,0.000,0.000,0.071
FIAT,Marea Weekend Range,JTD 105,M5,1910,Diesel,7.5,4.7,5.7,37.7,60.1,49.6,151,451,II,74.0,0.753,0.528,0.000,0.000,0.059
FIAT,Marea Weekend Range,JTD 130,M5,2387,Diesel,9.1,5.4,6.8,31.0,52.3,41.5,180,539,II,75.0,0.910,0.659,0.000,0.000,0.071
FIAT,Multipla,100 16v,M5,1581,Petrol,11.1,7.2,8.6,25.4,39.2,32.8,205,665,II,73.5,0.494,0.329,0.000,0.000,0.000
FIAT,Multipla,JTD 105,M5,1910,Diesel,8.0,5.5,6.4,35.3,51.4,44.1,170,507,II,75.0,0.496,0.554,0.000,0.000,0.060
FIAT,Ulysse Range,2.0 JTD,M5,1997,Diesel,8.4,5.6,6.7,33.6,50.4,42.2,182,530,II,72.2,0.174,0.772,0.000,0.000,0.054
FIAT,Scudo Combi,Scudo Combi 2.0 JTD,M5,1997,Diesel,7.9,5.4,6.4,35.8,52.3,44.1,171,507,II,74.7,0.246,0.723,0.000,0.000,0.048
FORD,Ka,1.3 EFi (13 inch tyre),M5,1299,Petrol,8.8,5.5,6.7,32.1,51.4,42.2,163,517,II,72.0,0.679,0.162,0.000,0.000,0.000
FORD,Ka,1.3 EFi (14 inch tyre),M5,1299,Petrol,8.9,5.6,6.8,31.7,50.4,41.5,165,526,II,72.0,0.679,0.162,0.000,0.000,0.000
FORD,Fiesta,1.3 EFi (non-PAS),M5,1299,Petrol,8.7,5.9,6.9,32.5,47.9,40.9,161,534,II,72.0,0.563,0.187,0.000,0.000,0.000
FORD,Fiesta,1.3 EFi (13 inch tyre),M5,1299,Petrol,9.0,6.0,7.1,31.4,47.1,39.8,166,548,II,72.0,0.563,0.187,0.000,0.000,0.000
FORD,Fiesta,1.3 EFi (14  inch tyre),M5,1299,Petrol,9.2,6.2,7.3,30.7,45.6,38.7,171,564,II,72.0,0.563,0.187,0.000,0.000,0.000
FORD,Fiesta,1.25i 16V (13 inch tyre),M5,1242,Petrol,8.7,5.8,6.9,32.5,48.7,40.9,161,534,II,73.0,0.538,0.101,0.000,0.000,0.000
FORD,Fiesta,1.25i 16V (14 inch tyre),M5,1242,Petrol,8.8,5.7,6.9,32.1,49.6,40.9,161,534,II,73.0,0.538,0.101,0.000,0.000,0.000
FORD,Fiesta,1.25i 16V (13 inch tyre),A,1242,Petrol,9.3,5.8,7.1,30.4,48.7,39.8,167,548,II,71.0,1.073,0.144,0.000,0.000,0.000
FORD,Fiesta,1.25i 16V (14 inch tyre),A,1242,Petrol,9.4,6.0,7.3,30.1,47.1,38.7,171,564,II,71.0,1.073,0.144,0.000,0.000,0.000
FORD,Fiesta,1.4i 16V,M5,1388,Petrol,9.3,6.0,7.2,30.4,47.1,39.2,169,557,II,73.0,0.745,0.097,0.000,0.000,0.000
FORD,Fiesta,1.6i 16V,M5,1596,Petrol,9.5,6.0,7.3,29.7,47.1,38.7,171,564,II,71.0,0.526,0.124,0.000,0.000,0.000
FORD,Puma,1.4i 16V,M5,1388,Petrol,9.5,5.9,7.2,29.7,47.9,39.2,171,557,II,68.0,0.554,0.084,0.000,0.000,0.000
FORD,Puma,1.7i 16V,M5,1679,Petrol,9.7,6.1,7.4,29.1,46.3,38.2,178,571,II,74.0,0.533,0.097,0.000,0.000,0.000
FORD,Focus,1.4i 16V 3/5 Door Saloon (14 inch tyre),M5,1388,Petrol,8.5,5.2,6.4,33.2,54.3,44.1,153,495,II,71.0,0.275,0.097,0.000,0.000,0.000
FORD,Focus,1.4i 16V 3 Door Saloon (15 inch tyre),M5,1388,Petrol,8.9,5.6,6.8,31.7,50.4,41.5,162,526,II,71.0,0.275,0.097,0.000,0.000,0.000
FORD,Focus,1.6i 16V 4/5 Door Saloon/Estate (14 inch tyre),M5,1596,Petrol,9.4,5.6,7.0,30.1,50.4,40.4,167,540,II,69.0,0.374,0.140,0.000,0.000,0.000
FORD,Focus,1.6i 16V 3/4/5 Door Saloon/Estate (15 inch tyre),M5,1596,Petrol,9.4,5.7,7.1,30.1,49.6,39.8,169,548,II,69.0,0.374,0.140,0.000,0.000,0.000
FORD,Focus,1.6i 16V 4 Door Saloon (14 inch tyre),A4,1596,Petrol,10.9,6.0,7.8,25.9,47.1,36.2,186,603,II,70.0,0.474,0.175,0.000,0.000,0.000
FORD,Focus,1.6i 16V 5 Door Saloon (14 inch tyre),A4,1596,Petrol,10.9,6.1,7.8,25.9,46.3,36.2,188,603,II,70.0,0.474,0.175,0.000,0.000,0.000
FORD,Focus,1.6i 16V Estate (14 inch tyre),A4,1596,Petrol,11.1,6.2,8.0,25.4,45.6,35.3,191,618,II,70.0,0.474,0.175,0.000,0.000,0.000
FORD,Focus,1.6i 16V 3/4/5 Door Saloon (15 inch tyre),A4,1596,Petrol,11.2,6.2,8.0,25.2,45.6,35.3,192,618,II,70.0,0.474,0.175,0.000,0.000,0.000
FORD,Focus,1.6i 16V Estate (15 inch tyre),A4,1596,Petrol,11.2,6.4,8.1,25.2,44.1,34.9,195,625,II,70.0,0.474,0.175,0.000,0.000,0.000
FORD,Focus,1.8i 16V 5 Door Saloon (14 inch tyre),M5,1796,Petrol,10.3,6.0,7.6,27.4,47.1,37.2,181,587,II,71.0,0.230,0.126,0.000,0.000,0.000
FORD,Focus,1.8i 16V 4 Door Saloon (14 inch tyre),M5,1796,Petrol,10.3,5.9,7.5,27.4,47.9,37.7,179,579,II,71.0,0.230,0.126,0.000,0.000,0.000
FORD,Focus,1.8i 16V Estate (14 inch tyre),M5,1796,Petrol,10.4,6.0,7.6,27.2,47.1,37.2,181,587,II,71.0,0.230,0.126,0.000,0.000,0.000
FORD,Focus,1.8i 16V 4 Door Saloon (15 inch tyre),M5,1796,Petrol,10.2,6.0,7.5,27.7,47.1,37.7,179,579,II,71.0,0.230,0.126,0.000,0.000,0.000
FORD,Focus,1.8i 16V 3/5 Door Saloon (15 inch tyre),M5,1796,Petrol,10.2,6.0,7.7,27.7,47.1,37.2,181,587,II,71.0,0.230,0.126,0.000,0.000,0.000
FORD,Focus,1.8i 16V Estate (15 inch tyre),M5,1796,Petrol,10.4,6.1,7.7,27.2,46.3,36.7,184,595,II,71.0,0.230,0.126,0.000,0.000,0.000
FORD,Focus,2.0i 16V 5 Door Saloon (15 inch tyre),M5,1988,Petrol,11.6,6.9,8.7,24.4,40.9,32.5,207,671,II,74.0,0.491,0.126,0.000,0.000,0.000
FORD,Focus,2.0i 16V 4 Door Saloon/Estate (15 inch tyre),M5,1988,Petrol,11.6,6.9,8.6,24.4,40.9,32.8,205,665,II,74.0,0.491,0.126,0.000,0.000,0.000
FORD,Focus,2.0i 16V 3 Door Saloon (16 inch tyre),M5,1988,Petrol,11.6,7.1,8.7,24.4,39.8,32.5,207,671,II,74.0,0.491,0.126,0.000,0.000,0.000
FORD,Focus,2.0i 16V 5 Door Saloon/Estate (16 inch tyre),M5,1988,Petrol,11.8,7.2,8.9,23.7,39.2,31.7,212,688,II,74.0,0.491,0.126,0.000,0.000,0.000
FORD,Focus,1.8 TCi Diesel 4 Door Saloon (14 inch tyre),M5,1753,Diesel,7.1,4.2,5.4,39.8,67.3,52.3,142,428,II,71.0,0.526,0.727,0.000,0.000,0.036
FORD,Focus,1.8 TCi Diesel 5 Door Saloon/Estate (14 inch tyre),M5,1753,Diesel,7.2,4.4,5.4,39.2,64.2,52.3,143,428,II,71.0,0.526,0.727,0.000,0.000,0.036
FORD,Focus,1.8 TCi Diesel 4 Door Saloon (15 inch tyre),M5,1753,Diesel,7.2,4.4,5.4,39.2,64.2,52.3,144,428,II,71.0,0.526,0.727,0.000,0.000,0.036
FORD,Focus,1.8 TCi Diesel 5 Door Saloon/Estate (15 inch tyre),M5,1753,Diesel,7.2,4.5,5.5,39.2,62.8,51.4,145,435,II,71.0,0.526,0.727,0.000,0.000,0.036
FORD,Escort,1.6i 16V Saloon Flight,M5,1597,Petrol,10.7,6.4,8.0,26.4,44.1,35.3,188,618,II,74.0,0.733,0.316,0.000,0.000,0.000
FORD,Escort,1.6i 16V Saloon Finesse,M5,1597,Petrol,11.0,6.7,8.3,25.7,42.2,34.0,195,642,II,74.0,0.733,0.316,0.000,0.000,0.000
FORD,Escort,1.6i 16V Estate Flight,M5,1597,Petrol,10.9,6.6,8.2,25.9,42.8,34.4,193,634,II,74.0,0.733,0.316,0.000,0.000,0.000
FORD,Escort,1.6i 16V Estate Finesse,M5,1597,Petrol,11.0,6.7,8.3,25.7,42.2,34.0,195,642,II,74.0,0.733,0.316,0.000,0.000,0.000
FORD,Escort,1.8 TCi Diesel Saloon Flight,M5,1753,Diesel,8.8,5.5,6.7,32.1,51.4,42.2,182,530,II,74.0,0.365,0.577,0.000,0.000,0.029
FORD,Escort,1.8 TCi Diesel Saloon Finesse,M5,1753,Diesel,8.8,5.6,6.8,32.1,50.4,41.5,185,539,II,74.0,0.365,0.577,0.000,0.000,0.029
FORD,Escort,1.8 TCi Diesel Estate Flight,M5,1753,Diesel,8.7,5.4,6.7,32.5,52.3,42.2,182,530,II,74.0,0.365,0.577,0.000,0.000,0.029
FORD,Escort,1.8 TCi Diesel Estate Finesse,M5,1753,Diesel,9.0,5.7,7.0,31.4,49.6,40.4,187,554,II,74.0,0.365,0.577,0.000,0.000,0.029
FORD,Mondeo,1.6i 16V 4 Door Saloon,M5,1597,Petrol,11.0,5.6,7.6,25.7,50.4,37.2,182,587,II,72.0,0.416,0.151,0.000,0.000,0.000
FORD,Mondeo,1.6i 16V 5 Door Saloon,M5,1597,Petrol,11.2,5.7,7.8,25.2,49.6,36.2,186,603,II,72.0,0.416,0.151,0.000,0.000,0.000
FORD,Mondeo,1.8i 16V 4 Door Saloon,M5,1796,Petrol,11.3,5.6,7.7,25.0,50.4,36.7,185,595,II,74.0,0.158,0.108,0.000,0.000,0.000
FORD,Mondeo,1.8i 16V 5 Door Saloon,M5,1796,Petrol,11.4,5.7,7.8,24.8,49.6,36.2,187,603,II,74.0,0.158,0.108,0.000,0.000,0.000
FORD,Mondeo,1.8i 16V Estate,M5,1796,Petrol,11.5,6.0,8.0,24.6,47.1,35.3,192,618,II,74.0,0.158,0.108,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V 4 Door Saloon (15 inch tyre),M5,1988,Petrol,11.7,5.9,8.0,24.1,47.9,35.3,192,618,II,74.0,1.182,0.338,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V 4 Door Saloon (16 inch tyre),M5,1988,Petrol,12.2,6.4,8.6,23.2,44.1,32.8,205,665,II,74.0,1.182,0.338,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V 5 Door Saloon  (15 inch tyre),M5,1988,Petrol,11.9,6.0,8.1,23.7,47.1,34.9,195,625,II,74.0,1.182,0.338,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V 5 Door Saloon (16 inch tyre),M5,1988,Petrol,12.4,6.6,8.7,22.8,42.8,32.5,208,671,II,74.0,1.182,0.338,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V Estate (15 inch tyre),M5,1988,Petrol,12.0,6.2,8.3,23.5,45.6,34.0,199,642,II,74.0,1.182,0.338,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V Estate (16 inch tyre),M5,1988,Petrol,12.4,6.8,8.9,22.8,41.5,31.7,212,688,II,74.0,1.182,0.338,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V 4/5 Door Saloon (15 inch tyre),A4,1988,Petrol,12.9,6.6,8.9,21.9,42.8,31.7,210,688,II,74.0,0.414,0.184,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V 4/5 Door Saloon (16 inch tyre),A4,1988,Petrol,13.5,7.3,9.6,20.9,38.7,29.4,229,742,II,74.0,0.414,0.184,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V Estate (15 inch tyre),A4,1988,Petrol,13.2,6.9,9.2,21.4,40.9,30.7,218,711,II,74.0,0.414,0.184,0.000,0.000,0.000
FORD,Mondeo,2.0i 16V Estate (16 inch tyre),A4,1988,Petrol,14.2,7.8,10.2,19.9,36.2,27.7,241,788,II,74.0,0.414,0.184,0.000,0.000,0.000
FORD,Mondeo,2.5i V6 24V Saloon,M5,2495,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,228,735,II,73.0,0.193,0.046,0.000,0.000,0.000
FORD,Mondeo,2.5i V6 24V Estate,M5,2495,Petrol,13.5,7.4,9.7,20.9,38.2,29.1,232,750,II,73.0,0.193,0.046,0.000,0.000,0.000
FORD,Mondeo,2.5i V6 24V Saloon,A4,2495,Petrol,14.6,7.6,10.1,19.3,37.2,28.0,243,779,II,73.0,0.055,0.037,0.000,0.000,0.000
FORD,Mondeo,2.5i V6 24V Estate,A4,2495,Petrol,14.9,8.0,10.5,19.0,35.3,26.9,251,811,II,73.0,0.055,0.037,0.000,0.000,0.000
FORD,Mondeo,2.5i V6 24V ST200 Saloon,M5,2495,Petrol,14.5,7.1,10.1,19.5,39.8,28.0,242,779,II,71.0,0.171,0.078,0.000,0.000,0.000
FORD,Mondeo,2.5i V6 24V ST200 Estate,M5,2495,Petrol,14.7,7.9,10.4,19.2,35.8,27.2,249,802,II,71.0,0.171,0.078,0.000,0.000,0.000
FORD,Mondeo,1.8 Turbo Diesel Saloon (15 inch tyre),M5,1753,Diesel,8.6,4.7,6.1,32.8,60.1,46.3,166,483,II,74.0,0.244,0.528,0.000,0.000,0.049
FORD,Mondeo,1.8 Turbo Diesel Saloon (16 inch tyre),M5,1753,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,179,523,II,74.0,0.244,0.528,0.000,0.000,0.049
FORD,Mondeo,1.8 Turbo Diesel Estate (15 inch tyre),M5,1753,Diesel,8.9,5.0,6.4,31.7,56.5,44.1,173,507,II,74.0,0.244,0.528,0.000,0.000,0.049
FORD,Mondeo,1.8 Turbo Diesel Estate (16 inch tyre),M5,1753,Diesel,9.4,5.6,7.0,30.1,50.4,40.4,188,554,II,74.0,0.244,0.528,0.000,0.000,0.049
FORD,Cougar,2.0i 16V (15 inch tyre),M5,1988,Petrol,12.2,6.5,8.6,23.2,43.5,32.8,205,665,II,71.0,1.182,0.338,0.000,0.000,0.000
FORD,Cougar,2.0i 16V (16 inch tyre),M5,1988,Petrol,12.1,6.4,8.5,23.3,44.1,33.2,202,657,II,71.0,1.182,0.338,0.000,0.000,0.000
FORD,Cougar,2.5i V6 24V,M5,2495,Petrol,13.4,7.3,9.5,21.1,38.7,27.7,228,788,II,72.0,0.306,0.047,0.000,0.000,0.000
FORD,Cougar,2.5i V6 24V,A4,2495,Petrol,14.8,7.3,10.0,19.1,38.7,28.2,240,774,II,73.0,0.055,0.037,0.000,0.000,0.000
FORD,Galaxy,2.3i 16V,M5,2295,Petrol,13.9,7.7,10.0,20.3,36.7,28.2,240,774,II,73.0,0.964,0.249,0.000,0.000,0.000
FORD,Galaxy,2.3i 16V,A4,2295,Petrol,14.9,8.5,10.8,19.0,33.2,26.2,260,833,II,72.0,1.169,0.414,0.000,0.000,0.000
FORD,Galaxy,2.8i CD-V6,M5,2792,Petrol,16.5,8.8,11.6,17.1,32.1,24.4,278,894,II,74.0,0.083,0.079,0.000,0.000,0.000
FORD,Galaxy,2.8i CD-V6,A4,2792,Petrol,17.2,9.3,12.3,16.4,30.4,23.0,295,949,II,73.0,0.325,0.098,0.000,0.000,0.000
FORD,Galaxy,2.8i CD-V6 4x4,A4,2792,Petrol,18.0,10.1,13.0,15.7,28.0,21.7,312,1006,II,72.0,0.292,0.098,0.000,0.000,0.000
FORD,Galaxy,1.9 Turbo Diesel (90PS),M5,1896,Diesel,8.5,5.3,6.5,33.2,53.3,43.5,176,514,II,73.0,0.444,0.865,0.000,0.000,0.073
FORD,Galaxy,1.9 Turbo Diesel (115PS),M5,1896,Diesel,8.6,5.3,6.5,32.8,53.3,43.5,176,514,II,75.0,0.349,0.660,0.000,0.000,0.077
FORD,Galaxy,1.9 Turbo Diesel (115PS),A4,1896,Diesel,10.4,6.4,7.8,27.2,44.1,36.2,211,618,II,71.0,1.390,0.753,0.000,0.000,0.084
FORD,Explorer,4.0,A5,4011,Petrol,18.2,11.1,13.7,15.5,25.4,20.6,350,1059,II,72.0,0.750,0.280,0.000,0.000,0.000
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (76PS) 4.11 FDR,M5,2496,Diesel,10.4,7.1,8.3,27.2,39.8,34.0,218,658,II,75.0,1.274,1.239,0.000,0.000,0.150
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (76PS) 4.56 FDR,M5,2496,Diesel,10.5,7.3,8.5,26.9,38.7,33.2,223,674,II,75.0,1.197,1.270,0.000,0.000,0.141
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (85PS),A4,2496,Diesel,12.9,8.4,10.0,21.9,33.6,28.2,265,793,II,72.0,1.009,1.184,0.000,0.000,0.107
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (85PS)  4.11 FDR,M5,2496,Diesel,13.0,8.7,10.3,21.7,32.5,27.4,273,816,II,74.0,0.548,1.359,0.000,0.000,0.073
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (85PS)  4.56 FDR,M5,2496,Diesel,10.9,7.8,9.0,25.9,36.2,31.4,237,712,II,74.0,0.590,1.317,0.000,0.000,0.097
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (85PS) TCI 4.11 FDR,M5,2496,Diesel,9.8,7.1,8.1,28.8,39.8,34.9,216,641,II,74.0,0.266,0.584,0.000,0.000,0.064
FORD,Transit Tourneo SWB Bus,2.5 Di Diesel  (85PS) TCI 4.56 FDR,M5,2496,Diesel,10.7,7.6,8.7,26.4,37.2,32.5,232,688,II,74.0,0.266,0.584,0.000,0.000,0.064
ISUZU,Trooper,3.0 Turbo 4WD Diesel,5MT,2999,Diesel,13.6,8.7,10.5,20.8,32.5,26.9,278,831,II,73.4,0.200,0.780,0.000,0.000,0.134
ISUZU,Trooper,3.0 Turbo 4WD Diesel,4AT,2999,Diesel,14.0,9.1,10.9,20.2,31.0,25.9,289,864,II,73.0,0.190,0.910,0.000,0.000,0.095
ISUZU,Trooper,3.5 V6 4WD Petrol,M5,3494,Petrol,18.7,10.7,13.7,15.1,26.4,20.6,326,1059,II,75.9,0.570,0.200,0.000,0.000,0.000
ISUZU,Trooper,3.5 V6 4WD Petrol,A4,3494,Petrol,20.6,11.7,15.0,13.7,24.1,18.8,358,1161,II,75.6,0.650,0.290,0.000,0.000,0.000
KIA,Mentor II,1.5 S/SX,M5,1498,Petrol,10.5,6.3,7.9,26.9,44.8,35.8,185,610,II,73.1,0.670,0.330,0.000,0.000,0.000
KIA,Mentor II,1.5 S/SX,A4,1498,Petrol,12.8,6.8,9.0,22.1,41.5,31.4,211,695,II,70.6,0.830,0.370,0.000,0.000,0.000
KIA,Shuma,1.5 S/SX,M5,1498,Petrol,10.5,6.3,7.9,26.9,44.8,35.8,185,610,II,73.4,0.670,0.330,0.000,0.000,0.000
KIA,Shuma,1.5 SX,A4,1498,Petrol,12.8,6.8,9.0,22.1,41.5,31.4,211,695,II,71.1,0.830,0.370,0.000,0.000,0.000
KIA,Shuma,1.8 GSX,M5,1793,Petrol,12.6,7.0,9.1,22.4,40.4,31.0,216,704,II,73.2,0.240,0.290,0.000,0.000,0.000
KIA,Shuma,1.8 GSX,A4,1793,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,225,735,II,71.9,0.320,0.210,0.000,0.000,0.000
KIA,Carens (2000 Model Year),1.8 SX/GSX,M5,1793,Petrol,10.9,7.1,8.6,25.8,39.5,33.0,202,661,II,73.7,0.636,0.258,0.000,0.000,0.000
KIA,Clarus,1.8 SX,M5,1793,Petrol,12.1,7.8,9.3,23.3,36.2,30.4,220,718,II,73.4,0.996,0.362,0.000,0.000,0.000
KIA,Clarus,1.8 SX,A4,1793,Petrol,15.0,8.7,10.9,18.8,32.5,25.9,258,843,II,71.6,0.756,0.271,0.000,0.000,0.000
KIA,Clarus,2.0 GSX/Executive/S,M5,1998,Petrol,13.9,8.1,10.3,20.3,34.9,27.4,244,796,II,73.7,0.710,0.320,0.000,0.000,0.000
KIA,Clarus,2.0 GSX/Executive/S,A4,1998,Petrol,15.6,8.6,11.1,18.1,32.8,25.4,264,859,II,71.9,0.970,0.400,0.000,0.000,0.000
KIA,Sportage (2000 Model Year),2.0 4WD S/SX/GSX,M5x2,1998,Petrol,14.6,9.0,11.0,19.3,31.4,25.7,261,849,II,73.8,0.800,0.360,0.000,0.000,0.000
KIA,Sportage (2000 Model Year),2.0 4WD S/SX/GSX,A4x2,1998,Petrol,15.6,9.3,11.6,18.1,30.4,24.4,274,894,II,72.8,0.670,0.340,0.000,0.000,0.000
KIA,Sedona,2.9 TDI S/SX/GSX/Executive,M5,2902,Diesel,10.9,6.8,8.3,25.9,41.5,34.0,222,658,II,75.0,0.670,1.170,0.000,0.000,0.104
KIA,Sedona,2.9 TDI S/SX/GSX/Executive,A4,2902,Diesel,12.4,7.2,9.1,22.8,39.2,31.0,240,721,II,73.0,0.620,1.300,0.000,0.000,0.122
KIA,Sedona,2.5 V6 S/SX/GSX/Executive,M5,2497,Petrol,15.3,8.9,11.3,18.5,31.7,25.0,265,873,II,72.0,0.890,0.309,0.000,0.000,0.000
KIA,Sedona,2.5 V6 S/SX/GSX/Executive,A4,2497,Petrol,15.6,9.1,11.5,18.1,31.0,24.6,269,887,II,70.0,0.820,0.348,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1997,Diablo 132,M5,5707,Petrol,39.0,16.5,24.8,7.3,17.2,11.5,575,1897,II,74.5,0.950,0.260,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1997,Diablo 132 SE,M5,5707,Petrol,41.2,16.2,25.4,6.8,17.5,11.0,590,1984,II,75.0,1.020,0.120,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1997,Diablo Roadster L144,M5,5707,Petrol,39.0,16.5,24.8,7.3,17.2,11.5,575,1897,II,74.5,0.950,0.260,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1998/1999,Diablo 132,M5,5707,Petrol,37.9,17.3,24.9,7.4,16.3,11.3,575,1931,II,75.0,0.430,0.180,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1998/1999,Diablo 132 SE,M5,5707,Petrol,37.9,17.3,24.9,7.4,16.3,11.3,575,1931,II,75.0,0.430,0.180,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1998/1999,Diablo Roadster L144,M5,5707,Petrol,37.9,17.3,24.9,7.4,16.3,11.3,575,1931,II,75.0,0.430,0.180,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 1998/1999,Diablo 132 SE (GT),M5,5992,Petrol,31.8,16.6,22.1,8.9,16.8,11.9,530,1834,II,73.9,0.647,0.166,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 2000,Diablo 132,M5,5992,Petrol,34.7,15.5,22.5,8.1,18.2,12.6,539,1732,II,74.4,0.876,0.167,0.000,0.000,0.000
